county,ymkey,H_pub,S_rec,H_rec,H_qc
金牛区,2019-02,2.61465644836426,1,0,
金牛区,2020-05,2.63905739784241,15,2.67970603883993,
金牛区,2021-01,2.33513259887695,7,1.94591014905531,
金牛区,2021-02,2.89037179946899,18,2.89037175789617,
金牛区,2021-03,2.85339045524597,11,2.30337950519394,
金牛区,2021-04,2.26518511772156,3,0.867563228481461,
金牛区,2021-09,1.36744570732117,6,1.36744570436424,1.36744570436424
金牛区,2021-10,1.85639429092407,6,1.46580737521126,1.46580737521126
金牛区,2022-03,2.59945893287659,24,3.04260873214012,2.89527023327954
金牛区,2022-04,2.19722461700439,9,2.19722457733622,
金牛区,2022-05,1.92075181007385,10,1.92075175057476,1.92075175057476
金牛区,2022-06,2.56335163116455,5,1.59268573268192,1.59268573268192
金牛区,2022-07,1.74656748771667,1,0,
金牛区,2022-09,2.03044724464417,9,2.19722457733622,
金牛区,2022-10,2.19722461700439,9,2.19722457733622,
金牛区,2022-11,3.12393856048584,3,1.09861228866811,
金牛区,2023-02,2.87791466712952,14,2.25086136293522,2.25086136293522
金牛区,2023-03,2.64452600479126,22,2.38701567219454,2.37201606599953
金牛区,2023-04,2.78420925140381,20,2.56290276852633,2.52115014300332
金牛区,2023-05,2.80740022659302,18,2.56415691730969,2.49394668939151
金牛区,2023-06,2.2362220287323,22,1.99707125872238,1.9029208060758
金牛区,2023-07,3.04615044593811,15,2.63533475810533,
金牛区,2023-08,2.49495792388916,18,2.38641891125726,2.38641891125726
金牛区,2023-09,2.68023204803467,22,3.09104245335831,
金牛区,2023-10,2.1126708984375,21,2.18715490498958,1.70520460162277
金牛区,2023-11,2.43685245513916,12,2.39331212297452,0.636514168294813
金牛区,2023-12,2.4768328666687,78,2.5176537350092,2.3941383258151
金秀瑶族自治县,2021-10,4.50712728500366,134,4.43378111009156,3.55200890190161
金秀瑶族自治县,2022-10,2.88920378684998,25,2.91775939837947,2.91775939837947
金秀瑶族自治县,2022-12,3.99613833427429,85,3.60633453997111,3.54286776893865
金秀瑶族自治县,2023-01,2.4849066734314,11,2.39789527279837,
金秀瑶族自治县,2023-03,2.63905739784241,1,0,
金秀瑶族自治县,2023-05,2.94443893432617,19,2.94443897916644,
钟山区,2018-01,2.99573230743408,20,2.99573227355399,
钟山区,2020-01,3.20477747917175,25,3.20477752413226,3.20477752413226
钟山区,2022-01,3.60451221466064,39,3.60451233110947,
钟山区,2022-06,2.46414375305176,17,2.46414363119096,2.46414363119096
钟山区,2023-01,1.85876703262329,14,1.52589137123054,1.52589137123054
钟山区,2023-07,3.14891004562378,19,2.85921077596752,2.68594532466979
钟山区,2023-08,3.40119743347168,30,3.3961385206434,
钟楼区,2022-01,3.0841281414032,25,2.72279579285099,2.68048131720398
钟楼区,2022-02,2.99225282669067,1,0,
钟楼区,2023-05,2.16395568847656,7,1.57863463248249,1.57863463248249
钟楼区,2023-10,2.88780450820923,28,2.88780450973366,2.88780450973366
钟祥市,2022-01,2.66907238960266,30,2.6690724313539,2.6690724313539
钟祥市,2022-10,3.91659665107727,53,3.91659676180584,
钟祥市,2023-02,2.45746374130249,38,2.43274023902711,2.43274023902711
钟祥市,2023-04,2.44751453399658,42,2.44751457059135,2.44751457059135
钟祥市,2023-05,2.55882430076599,36,2.55882428243583,2.55882428243583
钟祥市,2023-10,2.10703039169312,16,2.10703047941839,2.0620605941516
钟祥市,2023-12,2.75808215141296,36,2.75808217314234,2.75808217314234
钢城区,2023-10,0.897945702075958,3,0.89794572485678,0.89794572485678
钦北区,2023-08,2.4610435962677,14,2.44265516196883,2.44265516196883
钦南区,2020-01,2.08592247962952,27,3.29583686600433,
钦南区,2021-04,2.78766536712647,48,3.84460569080298,3.84460569080298
钦南区,2021-10,2.01342630386353,32,2.01072502149607,2.01072502149607
钦南区,2021-12,1.80446410179138,13,2.42601513195981,2.42601513195981
钦南区,2022-03,2.14050722122192,54,3.97008840672298,3.97008840672298
钦南区,2022-06,0.979071915149689,14,0.979071904061353,0.979071904061353
钦南区,2022-08,2.50701069831848,42,2.42522609496666,2.39310603024705
钦南区,2022-10,3.93668985366821,22,3.03911568801916,
钦南区,2022-12,2.30007863044739,45,3.77339356931616,3.77339356931616
钦南区,2023-01,2.33425140380859,17,2.71247185205809,
钦南区,2023-02,2.16836500167847,55,2.03150922973921,2.01992977479997
钦南区,2023-05,2.75606322288513,13,2.1324953665204,2.1324953665204
钦南区,2023-07,3.33220458030701,1,0,
钦南区,2023-08,1.95328104496002,18,2.04278004774287,0.387212375186361
钦南区,2023-10,3.14143037796021,44,3.11592761872083,2.72165779634321
钦南区,2023-12,1.17617630958557,16,2.17604216745851,2.17604216745851
钱塘区,2021-07,1.77334117889404,6,1.20805195574728,1.20805195574728
钱塘区,2021-10,2.99451732635498,22,2.61804784306767,2.61804784306767
钱塘区,2021-11,1.6719354391098,19,1.6719354788504,1.6719354788504
钱塘区,2021-12,1.80685687065125,27,1.79945107577485,1.79945107577485
钱塘区,2022-01,3.10501718521118,1,0,0
钱塘区,2022-02,2.59428811073303,22,3.09104245335831,
钱塘区,2022-03,3.13057971000671,7,1.66633258532833,1.66633258532833
钱塘区,2022-09,2.55861830711365,36,2.08976587473777,2.06129120540871
钱塘区,2022-10,3.29121994972229,20,2.97850842052724,2.61563057702755
钱塘区,2022-11,2.97926926612854,8,2.07944154167984,
钱塘区,2023-01,2.9128999710083,50,2.97881922530142,2.13827188126569
钱塘区,2023-02,2.86497282981873,34,1.6791998232007,1.65455966790129
钱塘区,2023-03,3.10191822052002,15,1.97259386479817,1.29321144840314
钱塘区,2023-05,1.83055806159973,13,1.83055804186102,1.83055804186102
钱塘区,2023-08,2.71138882637024,18,1.79716705708072,1.7752430491937
钱塘区,2023-09,2.69320797920227,29,1.93498898161599,1.93498898161599
钱塘区,2023-10,2.92810010910034,36,2.23432447008921,2.09092228881676
钱塘区,2023-11,0.850683808326721,28,0.737194312642654,0.712214913441487
钱塘区,2023-12,2.72370553016663,71,2.11933097422018,2.07974169364208
铁力市,2022-09,2.84804105758667,41,3.62617717386331,2.54003630382098
铁山港区,2023-11,2.3930869102478,20,2.39308692505393,2.39308692505393
铁锋区,2016-09,0,1,0,
铁锋区,2017-09,3.43398714065552,1,0,
铁锋区,2019-07,2.04319190979004,6,1.74786809746676,
铁锋区,2021-03,1.60943794250488,5,1.6094379124341,
铁锋区,2021-06,3.47752547264099,8,2.07944154167984,
铁锋区,2021-07,2.3330454826355,27,2.35202460370012,2.04948835338862
铁锋区,2022-08,0.833564400672913,4,0.895332665968091,0.895332665968091
铁锋区,2023-06,2.4031548500061,27,2.44506848027304,2.44506848027304
铁锋区,2023-07,2.79737591743469,29,2.56759108881596,2.52511606768409
铁锋区,2023-08,2.88619232177734,50,2.7963144664821,2.65640356656888
铁锋区,2023-09,1.98532509803772,9,0.871440838522096,0.825853584105744
铁锋区,2023-10,2.40340971946716,40,2.98565615777364,2.58556493537466
铁锋区,2023-11,2.27830243110657,8,2.07944154167984,
铅山县,2016-06,0.451572984457016,14,0.45157299981677,0.45157299981677
铅山县,2019-08,2.68278908729553,27,2.68278916790714,2.68278916790714
铅山县,2020-01,3.21887588500977,37,3.51916258322492,
铅山县,2020-02,3.47534465789795,72,3.84278181284218,3.76140779983627
铅山县,2020-03,3.05981492996216,39,3.11096374487929,3.0899070518119
铅山县,2020-04,3.48201775550842,42,3.31823071617541,3.14431508716799
铅山县,2020-05,1.22933626174927,5,1.22933621590766,1.22933621590766
铅山县,2021-01,2.63997149467468,49,2.7753267843513,2.18238430092181
铅山县,2021-02,2.85085725784302,31,2.37399673557019,1.55125162983816
铅山县,2021-07,1.98282253742218,32,3.34378387807963,1.242453324894
铅山县,2021-08,2.06265783309937,1,0,
铅山县,2022-01,3.15109419822693,31,2.47733758529474,2.47733758529474
铅山县,2022-02,2.81658840179443,37,2.47901690170016,2.47901690170016
铅山县,2022-07,1.93618047237396,44,2.22594887565421,1.74648466856485
铅山县,2022-09,1.35259437561035,14,1.89736275854909,1.89736275854909
铅山县,2023-01,3.60974335670471,67,3.51291818620853,3.47122124601498
铅山县,2023-07,2.96003413200378,23,2.96003414236104,2.96003414236104
铅山县,2023-11,1.20358371734619,14,1.20358376208436,1.20358376208436
铜官区,2022-01,2.63478493690491,41,2.28637872204942,2.28637872204942
铜官区,2023-01,2.51153063774109,1,0,
铜山区,2022-01,3.07790732383728,49,2.9830478483359,2.9830478483359
铜山区,2022-02,3.47273898124695,16,2.62352175627181,2.62352175627181
铜山区,2022-03,3.31833362579346,13,1.42044650981917,1.42044650981917
铜山区,2022-09,2.72388339042664,36,2.04393092275719,1.89672105966245
铜山区,2022-10,1.15515661239624,27,0.853086124261544,0.853086124261544
铜山区,2022-12,3.05898118019104,19,1.6644276483105,1.31565807039856
铜山区,2023-01,2.92192578315735,16,1.89607362504501,1.89607362504501
铜山区,2023-03,3.33690786361694,53,3.17098150668649,3.04394019521825
铜山区,2023-04,3.49511957168579,30,2.696060067394,2.696060067394
铜山区,2023-05,3.41890597343445,40,3.58297912864191,2.926417555498
铜山区,2023-06,3.74733948707581,37,3.44831059592471,
铜山区,2023-07,3.59068608283997,2,0.500402423538188,0.500402423538188
铜山区,2023-08,2.35097718238831,24,2.74549171553936,1.76249143204019
铜山区,2023-09,3.57272458076477,44,3.26981579399835,2.89627412003624
铜山区,2023-10,3.58346438407898,79,3.15805138535174,2.26732465202899
铜山区,2023-11,2.82992100715637,63,4.04180894874121,3.53598308231342
铜梁区,2021-11,2.17430830001831,10,2.17430823611512,2.17430823611512
铜梁区,2022-04,2.03429007530212,13,2.03429000853871,2.03429000853871
铜梁区,2023-12,2.15256977081299,13,2.15256967722417,2.15256967722417
铜鼓县,2023-11,2.39789533615112,11,2.39789527279837,
银州区,2023-04,1.59416675567627,6,1.59416669911802,1.59416669911802
银海区,2018-10,3.26417207717896,70,4.15839236521138,2.926417555498
银海区,2019-10,3.67090487480164,17,2.83321334405622,
银海区,2019-12,1.3862943649292,2,0.562335144618808,0.562335144618808
银海区,2020-01,2.17180800437927,5,0.852608766655419,0.635004756940039
银海区,2020-07,2.46389675140381,8,2.07944154167984,
银海区,2020-10,3.24716353416443,37,2.4959315915227,2.42788425063627
银海区,2021-03,2.44202756881714,15,2.32777474797309,2.32777474797309
银海区,2021-09,3.39791345596314,8,1.64261057522811,1.64261057522811
银海区,2021-10,3.66702032089233,58,3.43298783208578,3.27358780426611
银海区,2022-02,2.23464512825012,3,1.09861228866811,
银海区,2022-10,4.13653087615967,125,3.86177235229413,3.58467253296455
银海区,2022-11,1.10712385177612,16,2.58291977796644,
银海区,2022-12,2.74644112586975,36,2.55325650762737,2.5164888009363
银海区,2023-01,2.63273596763611,112,2.06290937172574,1.88543736484169
银海区,2023-02,2.74025297164917,55,2.08867788974762,2.05302751945344
银海区,2023-03,3.49421787261963,89,3.49701012797319,3.49589465206903
银海区,2023-04,2.93916797637939,107,3.43519676003361,3.42262074136708
银海区,2023-05,3.28703284263611,78,3.07801777696024,3.07617371754802
银海区,2023-06,3.09007549285889,59,3.15478427739159,3.15359441023722
银海区,2023-07,1.35165464878082,79,1.24337360169734,1.2432471560444
银海区,2023-08,1.87396574020386,100,2.00487476311796,2.00401822114613
银海区,2023-09,2.35234546661377,133,2.26271478905562,2.26080272476286
银海区,2023-10,2.7151415348053,156,3.25644729835319,3.01974837712951
银海区,2023-11,3.03340172767639,92,2.94573003263044,2.91425331098235
银海区,2023-12,2.5324387550354,95,2.41317441308218,2.40479702686518
错那县,2021-05,4.27210187911987,111,3.75333533246375,3.75333533246375
错那县,2021-06,3.8461742401123,57,4.04305126783455,
错那县,2021-09,4.24581336975098,102,3.91064450808988,3.91064450808988
错那县,2021-10,4.51178884506226,102,4.5374554687625,3.87126519774759
错那县,2022-01,3.16433691978455,25,1.40344578520393,1.40344578520393
错那县,2022-05,3.5622546672821,107,4.13999077365027,4.13999077365027
错那县,2022-06,3.81764841079712,35,3.55534806148941,
错那县,2022-07,4.53515958786011,81,4.39444915467243,
错那县,2023-04,3.874596118927,137,3.73841594384401,3.08000707411153
错那县,2023-07,3.7869987487793,49,3.89182029811063,
错那县,2023-08,3.46870851516724,123,4.56981537315532,3.72206996817758
错那县,2023-10,4.2975172996521,123,4.67667875723359,
错那县,2023-11,2.94439125061035,70,3.77423094745909,3.17300143251773
错那市,2021-04,4.09072542190552,64,4.15888308335968,
锡山区,2021-11,2.6530978679657,8,1.62028194632444,1.62028194632444
锡山区,2022-10,2.69095468521118,20,2.31786571078138,2.31786571078138
锡山区,2023-03,2.5330855846405,21,3.04452243772342,
锡山区,2023-04,2.07924866676331,12,2.07924873059884,2.07924873059884
锡山区,2023-05,2.24934267997742,1,0,
锡林浩特市,2021-07,3.26633071899414,12,2.42547970843272,
锡林浩特市,2023-06,2.81335544586182,65,2.52920304282023,2.52920304282023
锡林浩特市,2023-07,2.84635996818543,72,2.96843273854643,2.6208790979975
锡林浩特市,2023-08,0.176924914121628,35,0.736312013947051,0.641334474611869
锦江区,2015-04,2.11461925506592,17,2.15972359009068,2.15972359009068
锦江区,2015-05,2.80516719818115,43,2.64422855367778,2.64422855367778
锦江区,2015-06,2.6808135509491,22,2.69044113859003,2.68081357597526
锦江区,2015-08,2.83450436592102,36,2.88251466516817,2.88251466516817
锦江区,2015-09,3.14438390731812,31,3.27014653950112,3.27014653950112
锦江区,2015-10,3.21886086463928,31,2.78071504561615,2.76475352949039
锦江区,2015-11,2.7803852558136,40,2.74523233472762,2.74523233472762
锦江区,2015-12,2.83162355422974,22,2.46268907143529,2.46268907143529
锦江区,2016-04,3.08237504959106,51,3.07471081697604,3.07525068043827
锦江区,2016-05,1.69574248790741,6,1.69574253416963,1.69574253416963
锦江区,2017-07,2.14474010467529,11,2.14474010630026,2.14474010630026
锦江区,2018-02,0,1,0,
锦江区,2018-05,2.31113481521606,8,2.07944154167984,
锦江区,2019-03,3.45151972770691,4,1.38629436111989,
锦江区,2019-04,3.30877780914307,30,3.34309597356193,
锦江区,2019-05,2.68398761749268,14,2.31586779613301,2.31586779613301
锦江区,2019-12,2.4849066734314,12,2.484906649788,
锦江区,2020-04,3.57347798347473,6,1.54030582522652,1.54030582522652
锦江区,2020-07,3.01494693756104,21,3.01494688017959,
锦江区,2021-02,2.45999622344971,8,2.04319187054512,2.04319187054512
锦江区,2021-03,2.34583067893982,3,0.470235962355249,0.470235962355249
锦江区,2021-05,3.3723771572113,6,1.41316126768304,1.27402306244147
锦江区,2021-09,0.443757295608521,2,0.233791658706459,0.233791658706459
锦江区,2021-10,2.7727837562561,21,2.35860594626263,2.35860594626263
锦江区,2021-11,2.90005350112915,40,3.03558962991907,2.8492453926742
锦江区,2021-12,2.84993767738342,38,2.6503242107598,2.51993551791273
锦江区,2022-01,2.89811038970947,38,2.65400768957896,2.52963184828353
锦江区,2022-02,3.39740991592407,39,3.03634526202015,3.0143410559994
锦江区,2022-03,3.18531894683838,63,2.78770370540104,2.5323917813974
锦江区,2022-04,2.95934391021729,58,3.34753614534481,2.89566549096574
锦江区,2022-05,3.02946639060974,53,3.29369407464718,2.80061919661993
锦江区,2022-06,3.03866696357727,17,2.83321334405622,
锦江区,2022-09,2.92790651321411,53,3.03972463305024,2.95867103969793
锦江区,2022-10,3.0169472694397,45,3.70478280164788,
锦江区,2022-11,2.90955376625061,13,2.54003630382098,
锦江区,2022-12,2.90526247024536,24,2.55199904941042,2.51093497083617
锦江区,2023-01,3.0147123336792,46,2.89242946399332,2.64895738541195
锦江区,2023-02,3.41273140907288,44,3.00543669169403,2.78180964158564
锦江区,2023-03,3.21020197868347,66,3.18157332246666,2.94107629232511
锦江区,2023-04,2.30101180076599,56,2.8986187495605,2.35622509241397
锦江区,2023-05,3.06005525588989,46,3.04041603489167,2.84602790985104
锦江区,2023-06,3.21739482879639,45,3.0782712467161,2.91570952092279
锦江区,2023-07,2.40052032470703,16,2.60742653714079,1.37931740383568
锦江区,2023-08,2.82465386390686,6,1.41646137770911,1.41646137770911
锦江区,2023-09,2.90047454833984,34,3.37831971710524,
锦江区,2023-10,2.45747590065002,59,2.70214278999427,2.46015038599507
锦江区,2023-11,2.71382594108582,52,2.44439196398321,2.34365506728527
锦江区,2023-12,3.28912949562073,64,3.08695612341985,2.97702479587388
镇原县,2022-05,1.4539487361908,7,1.45394872697603,1.45394872697603
镇原县,2023-07,2.92641758918762,19,2.926417555498,2.926417555498
镇坪县,2015-06,3.9789457321167,87,3.99544792063258,3.99544792063258
镇坪县,2023-12,0.6931471824646,2,0.693147180559945,
镇宁布依族苗族自治县,2020-08,2.63905739784241,15,2.29189019890834,2.29189019890834
镇宁布依族苗族自治县,2021-04,2.75166654586792,16,2.75166661693152,2.75166661693152
镇宁布依族苗族自治县,2022-01,2.463463306427,36,3.58351893845611,
镇宁布依族苗族自治县,2022-07,1.0986123085022,3,1.09861228866811,
镇宁布依族苗族自治县,2023-01,3.24759674072266,51,3.24759673859132,3.24759673859132
镇宁布依族苗族自治县,2023-02,3.79984188079834,38,3.63758615972639,
镇宁布依族苗族自治县,2023-03,2.56494951248169,13,2.56494935746154,
镇宁布依族苗族自治县,2023-04,1.30309236049652,5,1.30309240376172,1.30309240376172
镇宁布依族苗族自治县,2023-07,3.37111806869507,18,2.89037175789617,
镇宁布依族苗族自治县,2023-08,3.02304577827454,24,2.98759985242826,0
镇海区,2015-11,3.34208798408508,30,3.3420878669829,
镇海区,2016-05,3.50662064552307,35,3.50662055809672,
镇海区,2020-07,3.20477747917175,25,3.20477752413226,3.20477752413226
镇海区,2020-08,2.92053866386414,38,2.92053871470963,2.38076465661752
镇海区,2020-09,1.14954924583435,78,1.14954926505049,1.13529949124983
镇海区,2020-10,3.72152209281921,43,3.42380642647754,2.75108674713868
镇海区,2020-11,1.21644842624664,12,1.03702208547552,1.03702208547552
镇海区,2020-12,3.45852780342102,29,3.29506522579691,
镇海区,2021-01,3.49531984329224,77,3.20628824806926,3.01125782593464
镇海区,2021-02,3.36388206481934,31,3.36388201926785,
镇海区,2021-03,1.46958100795746,19,1.46958103830221,1.27058077677578
镇海区,2021-04,2.7355489730835,60,2.54527860247423,2.30034102968292
镇海区,2021-05,3.66611862182617,43,3.66611875995696,2.9020023132056
镇海区,2021-07,3.12504100799561,9,1.94593477575611,1.07354284640852
镇海区,2021-08,0.6931471824646,2,0.693147180559945,
镇海区,2021-09,4.1998553276062,75,4.19985537412378,2.90795754861065
镇海区,2021-11,0.759547352790833,3,0.759547391474864,0.759547391474864
镇海区,2021-12,0.279319018125534,14,0.27931902952782,0.25859696217852
镇海区,2022-01,1.28525233268738,10,2.30258509299405,
镇海区,2022-02,3.04452228546143,21,3.04452243772342,
镇海区,2022-03,2.54833078384399,65,2.64404658350899,2.6389145198709
镇海区,2022-04,3.85761189460754,89,3.503354197125,3.31964986894449
镇海区,2022-05,3.51219797134399,116,3.47066002169059,3.24239274942482
镇海区,2022-06,3.49166059494019,6,1.74786809746676,
镇海区,2022-09,3.00694966316223,46,2.88660226704861,2.88660226704861
镇海区,2022-10,3.59246969223022,37,3.59246962761067,
镇海区,2022-12,0,1,0,
镇海区,2023-01,2.42594146728516,19,2.42594147376984,2.24961935893023
镇海区,2023-04,3.77758598327637,79,3.79695976377797,3.2304578923068
镇海区,2023-05,3.84861326217651,95,3.65625987710889,3.58978190433215
镇海区,2023-06,0.977199494838715,16,0.977199499039648,0.977199499039648
镇海区,2023-07,1.80507063865662,8,1.26592204234339,1.26592204234339
镇海区,2023-08,3.08652758598328,20,2.8804694994092,
镇海区,2023-09,1.66519057750702,14,1.93988698412849,1.93988698412849
镇海区,2023-11,2.79482960700989,2,0.292508468472397,0.292508468472397
镇海区,2023-12,1.85992133617401,18,1.78869257930529,1.78869257930529
镇赉县,2023-07,1.3781076669693,12,1.37810771814256,1.37810771814256
镇远县,2023-08,2.21166443824768,9,1.88487133357816,1.88487133357816
镇远县,2023-12,2.63905739784241,14,2.63905732961526,
镜湖区,2021-05,1.9364196062088,30,1.9364196267077,1.9364196267077
镜湖区,2022-08,2.50197076797485,28,2.50197085696437,2.50197085696437
镜湖区,2023-08,1.75410532951355,7,1.75410533099929,1.75410533099929
镜湖区,2023-09,3.09691119194031,41,3.09691132285302,3.05536328571088
镜湖区,2023-10,3.03862500190735,34,2.50928152028046,2.50928152028046
长丰县,2023-01,2.52424168586731,16,2.52424162702598,2.52424162702598
长丰县,2023-05,1.70455145835876,7,1.23376732470416,1.23376732470416
长乐区,2015-05,3.02352333068848,11,1.96458118875655,1.96458118875655
长乐区,2016-01,2.46247625350952,43,2.39059831123518,2.39059831123518
长乐区,2016-11,2.52933168411255,27,2.42423750709117,2.42423750709117
长乐区,2017-05,2.63483142852783,18,2.2958817195923,2.2958817195923
长乐区,2017-07,1.95730042457581,36,1.87354365904135,1.87354365904135
长乐区,2017-12,3.16098427772522,19,2.23996507665309,2.23996507665309
长乐区,2018-01,3.03105330467224,36,1.97357413475825,1.97357413475825
长乐区,2018-03,2.69828534126282,6,1.20693117884911,1.20693117884911
长乐区,2018-04,2.6750214099884,7,1.24637615664264,1.24637615664264
长乐区,2018-05,2.81913542747498,17,2.36030323242033,2.36030323242033
长乐区,2018-07,0.982933282852173,2,0.693147180559945,
长乐区,2019-05,3.21196842193604,11,1.60504054865667,1.60504054865667
长乐区,2019-12,2.95401978492737,71,2.78263250765988,2.78263250765988
长乐区,2020-01,2.89423894882202,93,2.45741929272373,2.45741929272373
长乐区,2020-02,3.78455781936646,41,3.71357206670431,
长乐区,2020-03,3.47787261009216,15,2.70805020110221,
长乐区,2020-04,3.52847337722778,31,2.92043731012032,2.7953256229254
长乐区,2020-05,3.06154537200928,44,2.15776744993357,2.15776744993357
长乐区,2020-07,3.46520972251892,5,1.2945451658449,1.2945451658449
长乐区,2020-08,3.68251633644104,27,2.00598110078305,1.99255582310233
长乐区,2020-09,3.35069537162781,14,2.63905732961526,
长乐区,2020-10,2.98001837730408,8,2.07944154167984,
长乐区,2020-11,3.0347740650177,59,2.15020515223699,1.22664554076593
长乐区,2020-12,2.42788863182068,70,2.36182340233882,2.34802635506164
长乐区,2021-01,3.09861946105957,12,1.43261824782154,1.43261824782154
长乐区,2021-02,2.99993491172791,91,2.77326499728693,2.77326499728693
长乐区,2021-03,2.96385812759399,46,3.69927517228755,3.35498756962482
长乐区,2021-04,2.97328352928162,54,3.32849173737037,2.73171193049749
长乐区,2021-05,3.73495268821716,102,3.94226904432663,3.24975614011115
长乐区,2021-08,2.6424298286438,89,2.8950976413405,2.76828293895832
长乐区,2021-09,3.22757077217102,45,3.29964963249631,2.22227428622447
长乐区,2021-10,2.82611656188965,29,3.36729582998647,
长乐区,2021-11,4.35343742370605,52,2.48443603254032,1.62585322552169
长乐区,2021-12,2.29613018035889,58,2.52167359984374,2.28169845566528
长乐区,2022-01,3.24935412406921,45,2.48537485058016,2.48537485058016
长乐区,2022-02,3.50858187675476,41,2.55430680402744,2.55430680402744
长乐区,2022-03,1.26470506191254,45,3.1357230803603,2.75576199970813
长乐区,2022-04,4.01745510101318,90,3.78892750016803,1.83578050451608
长乐区,2022-05,3.62519025802612,42,2.87600090169777,2.80832354368751
长乐区,2022-07,1.3590213060379,22,2.82279423987814,1.6661022550876
长乐区,2022-08,3.03719568252564,58,2.89544006478951,2.798159571401
长乐区,2022-09,3.13909268379211,2,0.191444081957717,0
长乐区,2022-10,3.3316445350647,4,1.38629436111989,
长乐区,2022-11,3.41791486740112,44,2.86134622718442,2.5445821008178
长乐区,2022-12,3.21823954582214,92,2.87748567759241,2.87030847949017
长乐区,2023-01,3.2883734703064,114,2.10137843413737,2.02604782136327
长乐区,2023-02,3.21464014053345,89,2.5965432565115,2.55500404470447
长乐区,2023-03,3.2147843837738,103,3.23458753334734,3.17166014645147
长乐区,2023-04,3.45831727981567,118,3.41086807761669,3.11928176935585
长乐区,2023-05,3.42743444442749,105,4.10077380655797,3.00448198787632
长乐区,2023-06,2.72529315948486,98,2.93990156997297,2.66826335573035
长乐区,2023-07,2.38958764076233,82,3.51163197068436,2.92293284151368
长乐区,2023-08,2.99720358848572,99,2.77321186428268,2.75378114948997
长乐区,2023-09,3.48566865921021,106,3.02939212784461,2.88721140880527
长乐区,2023-10,2.81999206542969,129,2.44222990835967,2.24284766642886
长乐区,2023-11,2.76725625991821,127,3.35680370756269,3.05128777795851
长乐区,2023-12,3.24478507041931,139,3.68671382680829,3.59259308987907
长兴县,2018-05,3.40831065177918,47,3.40831059643742,3.40831059643742
长兴县,2021-01,1.29630589485168,5,0.216342643383592,0.216342643383592
长兴县,2021-05,1.7917594909668,6,1.79175946922805,
长兴县,2023-03,2.4479398727417,7,1.94591014905531,
长兴县,2023-04,3.2981595993042,59,4.07123965620344,
长兴县,2023-05,3.17286372184753,7,1.52687814727459,1.52687814727459
长兴县,2023-07,0.6931471824646,2,0.693147180559945,
长兴县,2023-09,3.05310082435608,12,2.09655907133281,2.09655907133281
长兴县,2023-12,3.178053855896,59,4.0245947691528,
长垣市,2020-11,1.01963591575623,27,1.0242038588977,0.969957430794126
长垣市,2020-12,1.08861780166626,33,0.969908316848942,0.966195246264838
长垣市,2021-01,1.36182975769043,32,0.992264782805755,0.925941322617908
长垣市,2023-01,1.1422461271286,37,0.310948149728556,0.310948149728556
长垣市,2023-04,3.37656044960022,26,2.72624877288108,2.72624877288108
长垣市,2023-06,2.98640727996826,27,2.98640736583379,2.98640736583379
长垣市,2023-09,3.04914593696594,10,2.02545418434814,2.02545418434814
长垣市,2023-10,3.1069278717041,31,2.88063187575352,2.88063187575352
长子县,2023-09,2.30258512496948,10,2.30258509299405,
长宁区,2015-01,2.27595949172974,25,2.27595939935934,2.27595939935934
长宁区,2015-03,2.27749991416931,23,2.27749992426074,2.27749992426074
长宁区,2019-12,2.63905739784241,14,2.63905732961526,
长宁区,2020-05,2.68256592750549,1,0,0
长宁区,2020-12,2.69023489952087,4,1.38629436111989,
长宁区,2021-01,2.69878840446472,27,3.20214044483222,1.52295506753132
长宁区,2021-04,2.26954436302185,11,2.08154517905064,2.02818473697188
长宁区,2021-07,2.03884410858154,6,1.37371031497007,1.38440790732623
长宁区,2021-08,1.54593193531036,1,0,
长宁区,2021-09,2.08267402648926,10,1.76130036086759,1.76130036086759
长宁区,2021-10,2.52855491638184,34,2.56520223336431,2.43499469368617
长宁区,2021-11,2.9234926700592,28,2.77077009514271,2.21152034913383
长宁区,2021-12,2.61363697052002,26,3.14438516379934,2.68594532466979
长宁区,2022-01,3.0331335067749,13,2.56494935746154,
长宁区,2022-02,2.5513596534729,27,3.29583686600433,
长宁区,2022-03,2.39277005195618,17,2.71847340133001,
长宁区,2022-04,2.08446598052979,5,1.55958115625988,1.09861228866811
长宁区,2022-05,2.52940893173218,14,2.27113474491014,2.16314851231699
长宁区,2022-06,2.23660683631897,4,1.242453324894,0.562335144618808
长宁区,2022-08,2.09384202957153,15,2.09384195646351,2.09384195646351
长宁区,2022-10,2.91359066963196,12,2.0665939593932,2.00714465548229
长宁区,2022-11,2.63298034667969,29,2.17445318443359,2.04346289282929
长宁区,2022-12,2.89536118507385,19,2.3534810636193,1.67035361838131
长宁区,2023-01,3.05767631530762,35,2.73811671419629,2.73811671419629
长宁区,2023-02,2.80768942832947,24,2.17929506571249,2.12025727101345
长宁区,2023-03,2.81905245780945,25,2.7867062688365,2.01127161790771
长宁区,2023-04,2.38757705688477,29,2.15898543465106,1.99497079805085
长宁区,2023-05,2.92236232757568,14,2.35382845708786,2.34010051056832
长宁区,2023-09,2.96149444580078,18,2.8389889331547,
长宁区,2023-10,2.8027811050415,30,2.53272333357542,2.03962193859387
长宁区,2023-11,2.98780870437622,58,3.26493874819849,2.26147090142754
长宁区,2023-12,2.93827533721924,33,2.74663499666872,2.65922102804007
